22.53,55.33,0.00 
22.55,55.50,0.00 
22.57,55.33,0.00 
22.57,55.33,0.00 
22.55,55.33,0.00 
22.57,55.33,0.00 
22.50,55.50,0.00 
22.52,55.50,0.00 
22.53,55.67,0.00 
22.53,55.67,0.00 
22.52,55.33,0.00 
22.52,55.33,0.00 
22.55,55.17,0.00 
22.52,55.17,0.00 
22.53,55.17,0.00 
22.55,55.17,0.00 
22.53,55.17,0.00 
22.53,55.33,0.00 
22.52,55.33,0.00 
22.53,55.50,0.00 
22.57,55.17,0.00 
22.57,55.17,0.00 
22.58,55.00,0.00 
22.58,55.00,0.00 
22.55,55.33,0.00 
22.57,55.33,0.00 
22.55,55.17,0.00 
22.58,55.17,0.00 
22.52,54.83,0.00 
22.60,54.83,0.00 
22.52,55.00,0.00 
22.52,55.00,0.00 
22.50,55.00,0.00 
22.48,55.00,0.00 
22.50,55.17,0.00 
22.53,55.17,0.00 
22.47,55.17,0.00 
22.48,55.17,0.00 
22.53,55.33,0.00 
22.53,55.33,0.00 
22.48,55.33,0.00 
22.45,55.33,0.00 
22.47,55.33,0.00 
22.45,55.33,0.00 
22.52,55.33,0.00 
22.52,55.33,0.00 
22.47,55.33,0.00 
22.48,55.33,0.00 
22.48,55.50,0.00 
22.50,55.67,0.00 
22.45,55.67,0.00 
22.45,55.50,0.00 
22.47,55.33,0.00 
22.47,55.50,0.00 
22.47,55.33,0.00 
22.50,55.33,0.00 
22.48,55.33,0.00 
22.52,55.33,0.00 
22.50,55.50,0.00 
22.50,55.50,0.00 
22.45,55.50,0.00 
22.42,55.50,0.00 
22.50,55.33,0.00 
22.52,55.33,0.00 
22.47,55.50,0.00 
22.45,55.50,0.00 
22.47,55.50,0.00 
22.45,55.50,0.00 
22.47,55.50,0.00 
22.45,55.50,0.00 
22.47,55.50,0.00 
22.45,55.50,0.00 
22.48,55.50,0.00 
22.47,55.50,0.00 
22.48,55.50,0.00 
22.48,55.50,0.00 
22.45,55.50,0.00 
22.47,55.67,0.00 
22.48,55.17,0.00 
22.48,55.17,0.00 
22.47,55.17,0.00 
22.50,55.17,0.00 
22.50,55.17,0.00 
22.50,55.17,0.00 
22.50,55.17,0.00 
22.48,55.17,0.00 
22.48,55.17,0.00 
22.43,55.17,0.00 
22.52,55.00,0.00 
22.47,55.00,0.00 
22.52,55.17,0.00 
22.53,55.17,0.00 
22.45,55.17,0.00 
22.43,55.17,0.00 
22.45,55.50,0.00 
22.45,55.50,0.00 
22.42,55.33,0.00 
22.42,55.33,0.00 
22.42,55.33,0.00 
22.42,55.33,0.00 
22.40,55.50,0.00 
22.40,55.50,0.00 
22.40,55.50,0.00 
22.40,55.50,0.00 
22.37,55.50,0.00 
22.37,55.50,0.00 
22.33,55.50,0.00 
22.33,55.50,0.00 
22.33,55.33,0.00 
22.32,55.33,0.00 
22.30,55.33,0.00 
22.27,55.33,0.00 
22.28,55.33,0.00 
22.28,55.33,0.00 
22.32,55.33,0.00 
22.30,55.33,0.00 
22.32,55.17,0.00 
22.32,55.17,0.00 
22.28,55.17,0.00 
22.32,55.17,0.00 
22.32,54.83,0.00 
22.32,54.83,0.00 
22.30,55.00,0.00 
22.30,55.00,0.00 
22.28,55.00,0.00 
22.28,55.00,0.00 
22.28,55.33,0.00 
22.28,55.33,0.00 
22.32,55.00,0.00 
22.33,55.00,0.00 
22.32,55.17,0.00 
22.32,55.17,0.00 
22.28,55.17,0.00 
22.33,55.17,0.00 
22.35,55.00,0.00 
22.33,55.00,0.00 
22.33,55.00,0.00 
22.33,55.00,0.00 
22.33,54.83,0.00 
22.37,54.83,0.00 
22.32,54.83,0.00 
22.33,55.00,0.00 
22.28,55.17,0.00 
22.27,55.17,0.00 
22.25,55.33,0.00 
22.25,55.33,0.00 
22.28,55.17,0.00 
22.23,55.00,0.00 
22.28,55.17,0.00 
22.28,55.17,0.00 
22.30,55.17,0.00 
22.30,55.17,0.00 
22.30,55.17,0.00 
22.30,55.17,0.00 
22.32,55.00,0.00 
22.32,55.00,0.00 
22.30,55.00,0.00 
22.32,55.00,0.00 
22.28,54.83,0.00 
22.27,54.83,0.00 
22.33,54.83,0.00 
22.33,54.83,0.00 
22.27,54.83,0.00 
22.27,54.83,0.00 
22.28,54.83,0.00 
22.28,54.83,0.00 
22.28,54.83,0.00 
22.27,54.83,0.00 
22.27,54.67,0.00 
22.27,54.67,0.00 
22.20,54.50,0.00 
22.20,54.50,0.00 
22.17,54.67,0.00 
22.17,54.67,0.00 
22.18,55.00,0.00 
22.17,55.00,0.00 
22.18,55.00,0.00 
22.17,55.00,0.00 
22.13,55.00,0.00 
22.17,55.00,0.00 
22.15,54.83,0.00 
22.12,54.83,0.00 
22.13,54.83,0.00 
22.13,54.83,0.00 
22.13,55.00,0.00 
22.13,55.00,0.00 
22.10,55.00,0.00 
22.12,55.00,0.00 
22.12,55.00,0.00 
22.17,54.83,0.00 
22.20,54.83,0.00 
22.20,54.83,0.00 
22.20,54.67,0.00 
22.20,54.67,0.00 
22.20,54.50,0.00 
22.20,54.50,0.00 
22.22,54.67,0.00 
22.22,54.67,0.00 
22.18,54.67,0.00 
22.18,54.67,0.00 
22.22,54.83,0.00 
22.22,54.83,0.00 
22.17,54.50,0.00 
22.17,54.50,0.00 
22.20,54.50,0.00 
22.20,54.50,0.00 
22.20,54.50,0.00 
22.20,54.50,0.00 
22.22,54.50,0.00 
22.22,54.50,0.00 
22.20,54.50,0.00 
22.18,54.50,0.00 
22.22,54.33,0.00 
22.22,54.17,0.00 
22.23,54.17,0.00 
22.22,54.17,0.00 
22.18,54.17,0.00 
22.20,54.17,0.00 
22.18,54.17,0.00 
22.17,54.17,0.00 
22.23,54.17,0.00 
22.25,54.17,0.00 
22.28,54.00,0.00 
22.25,54.00,0.00 
22.22,54.17,0.00 
22.23,54.17,0.00 
22.22,54.33,0.00 
22.20,54.33,0.00 
22.17,54.17,0.00 
22.18,54.17,0.00 
22.20,54.17,0.00 
22.18,54.17,0.00 
22.15,54.17,0.00 
22.18,54.17,0.00 
22.20,54.17,0.00 
22.20,54.17,0.00 
22.18,54.17,0.00 
22.17,54.17,0.00 
22.10,54.17,0.00 
22.08,54.33,0.00 
22.12,54.33,0.00 
22.10,54.33,0.00 
22.10,54.17,0.00 
22.12,54.17,0.00 
22.08,54.33,0.00 
22.08,54.17,0.00 
22.05,54.33,0.00 
22.00,54.33,0.00 
22.03,54.33,0.00 
22.08,54.33,0.00 
22.03,54.50,0.00 
22.03,54.50,0.00 
22.07,54.00,0.00 
22.07,54.00,0.00 
22.08,54.00,0.00 
22.05,54.00,0.00 
22.07,54.33,0.00 
22.07,54.33,0.00 
22.07,54.00,0.00 
22.05,54.00,0.00 
22.05,54.00,0.00 
22.03,54.00,0.00 
22.05,54.00,0.00 
22.05,54.00,0.00 
22.02,54.00,0.00 
22.02,54.00,0.00 
22.02,54.00,0.00 
22.00,54.00,0.00 
22.03,53.83,0.00 
22.05,53.83,0.00 
22.02,53.67,0.00 
22.00,53.67,0.00 
22.02,54.00,0.00 
22.03,54.00,0.00 
22.00,53.83,0.00 
22.00,54.00,0.00 
22.02,54.00,0.00 
22.02,53.50,0.00 
22.03,53.67,0.00 
22.03,53.67,0.00 
21.98,53.67,0.00 
21.98,53.67,0.00 
22.02,53.33,0.00 
21.98,53.17,0.00 
21.92,53.33,0.00 
21.92,53.33,0.00 
21.95,53.33,0.00 
21.97,53.33,0.00 
21.95,53.33,0.00 
21.95,53.33,0.00 
21.98,53.33,0.00 
21.98,53.33,0.00 
21.98,53.33,0.00 
22.02,53.33,0.00 
22.02,53.17,0.00 
22.02,53.33,0.00 
22.07,53.33,0.00 
22.07,53.33,0.00 
22.13,53.50,0.00 
22.13,53.17,0.00 
22.12,53.33,0.00 
22.12,53.50,0.00 
22.10,53.33,0.00 
22.12,53.33,0.00 
22.08,53.33,0.00 
22.13,53.33,0.00 
22.10,53.33,0.00 
22.10,53.33,0.00 
22.08,53.33,0.00 
22.08,53.33,0.00 
22.05,53.67,0.00 
22.07,53.67,0.00 
22.08,53.67,0.00 
22.08,53.67,0.00 
22.07,53.50,0.00 
22.02,53.50,0.00 
22.08,53.67,0.00 
22.08,53.67,0.00 
22.05,53.67,0.00 
22.05,53.67,0.00 
22.07,53.67,0.00 
22.07,53.67,0.00 
22.12,53.67,0.00 
22.13,53.67,0.00 
22.08,53.67,0.00 
22.07,53.67,0.00 
22.08,53.67,0.00 
22.10,53.67,0.00 
22.08,53.67,0.00 
22.08,53.67,0.00 
22.12,53.67,0.00 
22.13,53.67,0.00 
22.12,53.67,0.00 
22.12,53.67,0.00 
22.08,53.67,0.00 
22.08,53.67,0.00 
22.03,53.67,0.00 
22.03,53.67,0.00 
22.03,53.50,0.00 
22.02,53.50,0.00 
22.02,53.50,0.00 
22.03,53.50,0.00 
22.00,53.67,0.00 
22.00,53.67,0.00 
21.87,53.67,0.00 
21.87,53.67,0.00 
21.82,53.83,0.00 
21.82,54.17,0.00 
21.80,54.33,0.00 
21.77,54.33,0.00 
21.78,54.33,0.00 
21.80,54.33,0.00 
21.83,54.33,0.00 
21.83,54.33,0.00 
21.78,54.33,0.00 
21.78,54.50,0.00 
21.77,54.33,0.00 
21.77,54.33,0.00 
21.82,54.17,0.00 
21.80,54.17,0.00 
21.78,54.17,0.00 
21.77,54.17,0.00 
21.77,54.17,0.00 
21.77,54.00,0.00 
21.73,54.00,0.00 
21.75,54.00,0.00 
21.78,53.83,0.00 
21.77,53.83,0.00 
21.80,54.17,0.00 
21.82,54.17,0.00 
21.75,53.83,0.00 
21.78,54.00,0.00 
21.80,54.00,0.00 
21.80,54.00,0.00 
21.77,53.83,0.00 
21.77,53.83,0.00 
21.78,54.00,0.00 
21.78,54.00,0.00 
21.75,54.00,0.00 
21.73,54.00,0.00 
21.85,54.00,0.00 
21.83,54.00,0.00 
21.83,54.17,0.00 
21.83,54.17,0.00 
21.80,54.00,0.00 
21.82,54.17,0.00 
21.75,54.17,0.00 
21.75,54.17,0.00 
21.70,54.00,0.00 
21.68,54.00,0.00 
21.67,54.17,0.00 
21.68,54.17,0.00 
21.65,54.00,0.00 
21.65,54.17,0.00 
21.67,54.17,0.00 
21.67,54.17,0.00 
21.60,54.17,0.00 
21.62,54.17,0.00 
21.63,54.17,0.00 
21.62,54.17,0.00 
21.58,54.17,0.00 
21.58,54.17,0.00 
21.53,54.17,0.00 
21.52,54.17,0.00 
21.53,54.33,0.00 
21.52,54.33,0.00 
21.52,54.17,0.00 
21.53,54.17,0.00 
21.53,54.50,0.00 
21.57,54.50,0.00 
21.52,54.50,0.00 
21.52,54.50,0.00 
21.55,54.50,0.00 
21.57,54.50,0.00 
21.60,54.67,0.00 
21.60,54.67,0.00 
21.57,54.67,0.00 
21.57,54.67,0.00 
21.58,54.50,0.00 
21.58,54.50,0.00 
21.60,54.67,0.00 
21.57,54.50,0.00 
21.58,54.67,0.00 
21.60,54.67,0.00 
21.65,54.67,0.00 
21.63,54.67,0.00 
21.63,54.67,0.00 
21.62,54.67,0.00 
21.62,54.50,0.00 
21.63,54.50,0.00 
21.65,54.50,0.00 
21.65,54.50,0.00 
21.60,54.33,0.00 
21.62,54.33,0.00 
21.65,54.50,0.00 
21.63,54.33,0.00 
21.65,54.33,0.00 
21.63,54.33,0.00 
21.70,54.50,0.00 
21.70,54.50,0.00 
21.67,54.67,0.00 
21.63,54.50,0.00 
21.67,54.67,0.00 
21.67,54.67,0.00 
21.67,54.33,0.00 
21.68,54.33,0.00 
21.70,54.50,0.00 
21.67,54.50,0.00 
21.65,54.33,0.00 
21.68,54.33,0.00 
21.65,54.50,0.00 
21.67,54.50,0.00 
21.65,54.50,0.00 
21.68,54.33,0.00 
21.67,54.17,0.00 
21.63,54.00,0.00 
21.68,54.33,0.00 
21.67,54.33,0.00 
21.68,54.17,0.00 
21.70,54.17,0.00 
21.67,54.33,0.00 
21.67,54.33,0.00 
21.67,54.33,0.00 
21.68,54.33,0.00 
21.62,54.17,0.00 
21.62,54.17,0.00 
21.53,54.50,0.00 
21.53,54.50,0.00 
21.52,54.33,0.00 
21.57,54.33,0.00 
21.58,54.33,0.00 
21.57,54.33,0.00 
21.58,54.00,0.00 
21.53,54.00,0.00 
21.55,54.00,0.00 
21.55,54.00,0.00 
21.63,54.00,0.00 
21.62,54.00,0.00 
21.55,54.33,0.00 
21.57,54.33,0.00 
21.57,54.33,0.00 
21.53,54.33,0.00 
21.53,54.33,0.00 
21.55,54.33,0.00 
21.55,54.33,0.00 
21.55,54.33,0.00 
21.55,54.17,0.00 
21.55,54.17,0.00 
21.58,54.17,0.00 
21.63,54.17,0.00 
21.55,54.17,0.00 
21.53,54.17,0.00 
21.55,54.33,0.00 
21.57,54.33,0.00 
21.50,54.50,0.00 
21.50,54.50,0.00 
21.47,54.67,0.00 
21.47,54.50,0.00 
21.50,54.67,0.00 
21.45,54.67,0.00 
21.52,54.67,0.00 
21.52,54.67,0.00 
21.48,54.67,0.00 
21.43,54.67,0.00 
21.47,54.67,0.00 
21.45,54.67,0.00 
21.45,54.67,0.00 
21.47,54.67,0.00 
21.42,54.67,0.00 
21.43,54.67,0.00 
21.45,54.67,0.00 
21.45,54.67,0.00 
21.47,54.67,0.00 
21.47,54.67,0.00 
21.47,54.67,0.00 
21.47,54.67,0.00 
21.43,54.67,0.00 
21.42,54.67,0.00 
21.50,54.67,0.00 
21.48,54.67,0.00 
21.45,54.67,0.00 
21.45,54.67,0.00 
21.45,54.67,0.00 
21.42,54.67,0.00 
21.43,54.67,0.00 
21.43,54.67,0.00 
21.42,54.67,0.00 
21.38,54.67,0.00 
21.43,54.83,0.00 
21.40,54.83,0.00 
21.38,54.67,0.00 
21.35,54.67,0.00 
21.38,54.67,0.00 
21.38,54.67,0.00 
21.37,54.83,0.00 
21.37,54.83,0.00 
21.32,54.83,0.00 
21.32,54.83,0.00 
21.33,54.83,0.00 
21.30,54.83,0.00 
21.35,54.67,0.00 
21.35,54.67,0.00 
21.38,54.50,0.00 
21.38,54.50,0.00 
21.38,54.33,0.00 
21.35,54.50,0.00 
21.37,54.33,0.00 
21.37,54.33,0.00 
21.32,54.33,0.00 
21.33,54.33,0.00 
21.37,54.50,0.00 
21.35,54.33,0.00 
21.32,54.50,0.00 
21.30,54.50,0.00 
21.33,54.17,0.00 
21.27,54.17,0.00 
21.28,54.17,0.00 
21.35,54.33,0.00 
21.30,54.17,0.00 
21.32,54.17,0.00 
21.33,54.33,0.00 
21.33,54.33,0.00 
21.33,54.50,0.00 
21.32,54.50,0.00 
21.35,54.50,0.00 
21.33,54.50,0.00 
21.28,54.83,0.00 
21.27,54.83,0.00 
21.28,54.67,0.00 
21.28,54.83,0.00 
21.30,54.50,0.00 
21.30,54.50,0.00 
21.28,54.83,0.00 
21.30,54.83,0.00 
21.33,54.67,0.00 
21.35,54.50,0.00 
21.32,54.67,0.00 
21.32,54.67,0.00 
21.32,54.67,0.00 
21.32,54.67,0.00 
21.27,54.83,0.00 
21.30,54.67,0.00 
21.27,54.83,0.00 
21.28,54.83,0.00 
21.30,54.67,0.00 
21.28,54.67,0.00 
21.23,54.83,0.00 
21.22,54.83,0.00 
21.22,54.83,0.00 
21.23,55.00,0.00 
21.22,54.83,0.00 
21.22,54.83,0.00 
21.27,54.50,0.00 
21.27,54.50,0.00 
21.27,54.67,0.00 
21.23,54.67,0.00 
21.23,54.83,0.00 
21.25,54.83,0.00 
21.20,54.67,0.00 
21.20,54.67,0.00 
21.20,54.83,0.00 
21.17,54.83,0.00 
21.23,54.67,0.00 
21.20,54.67,0.00 
21.13,54.67,0.00 
21.15,54.67,0.00 
21.17,54.50,0.00 
21.18,54.50,0.00 
21.17,54.67,0.00 
21.17,54.67,0.00 
21.12,54.67,0.00 
21.10,54.67,0.00 
21.08,54.83,0.00 
21.08,54.83,0.00 
21.07,54.67,0.00 
21.03,54.83,0.00 
21.05,55.00,0.00 
21.05,55.00,0.00 
21.05,54.83,0.00 
21.05,55.00,0.00 
21.08,55.00,0.00 
21.07,55.00,0.00 
21.05,54.83,0.00 
21.05,54.83,0.00 
21.10,55.00,0.00 
21.08,55.00,0.00 
21.03,55.00,0.00 
21.05,55.00,0.00 
21.07,55.00,0.00 
21.07,55.00,0.00 
21.05,55.00,0.00 
21.07,55.00,0.00 
21.07,55.00,0.00 
21.10,55.00,0.00 
21.02,55.17,0.00 
21.03,55.17,0.00 
21.05,55.33,0.00 
21.02,55.33,0.00 
21.10,55.17,0.00 
21.08,55.17,0.00 
21.13,55.17,0.00 
21.10,55.17,0.00 
21.12,55.17,0.00 
21.12,55.17,0.00 
21.13,55.17,0.00 
21.12,55.17,0.00 
21.12,55.17,0.00 
21.10,55.17,0.00 
21.12,55.17,0.00 
21.10,55.17,0.00 
21.13,55.17,0.00 
21.15,55.17,0.00 
21.12,55.17,0.00 
21.13,55.17,0.00 
21.12,55.33,0.00 
21.13,55.17,0.00 
21.15,55.00,0.00 
21.13,55.00,0.00 
21.18,55.33,0.00 
21.17,55.33,0.00 
21.15,55.17,0.00 
21.18,55.33,0.00 
21.15,55.17,0.00 
21.13,55.00,0.00 
21.17,54.67,0.00 
21.15,54.83,0.00 
21.12,54.67,0.00 
21.13,54.67,0.00 
21.10,54.67,0.00 
21.12,54.67,0.00 
21.10,54.83,0.00 
21.07,54.83,0.00 
21.10,54.83,0.00 
21.08,54.83,0.00 
20.98,54.83,0.00 
20.98,54.83,0.00 
20.98,55.17,0.00 
20.93,55.17,0.00 
20.95,55.17,0.00 
20.95,55.17,0.00 
20.95,55.00,0.00 
21.02,55.33,0.00 
20.97,55.33,0.00 
20.97,55.33,0.00 
21.03,55.17,0.00 
20.98,55.17,0.00 
20.97,55.50,0.00 
20.98,55.50,0.00 
20.95,55.33,0.00 
20.93,55.33,0.00 
20.92,55.33,0.00 
20.93,55.33,0.00 
20.93,55.50,0.00 
20.93,55.33,0.00 
20.90,55.50,0.00 
20.92,55.50,0.00 
20.90,55.67,0.00 
20.88,55.67,0.00 
20.88,55.83,0.00 
20.92,55.83,0.00 
20.90,55.83,0.00 
20.90,55.83,0.00 
20.95,55.67,0.00 
20.95,55.67,0.00 
20.93,56.00,0.00 
20.93,55.83,0.00 
20.90,56.00,0.00 
20.90,55.83,0.00 
20.93,55.83,0.00 
20.90,56.00,0.00 
20.88,55.83,0.00 
20.92,55.83,0.00 
20.92,55.83,0.00 
20.92,55.83,0.00 
20.92,56.33,0.00 
20.90,56.33,0.00 
20.92,56.17,0.00 
20.88,55.83,0.00 
20.90,56.00,0.00 
20.87,55.83,0.00 
20.82,56.00,0.00 
20.82,56.00,0.00 
20.85,56.17,0.00 
20.83,56.17,0.00 
20.80,56.17,0.00 
20.83,56.17,0.00 
20.82,56.17,0.00 
20.80,56.17,0.00 
20.80,56.33,0.00 
20.78,56.33,0.00 
20.80,56.17,0.00 
20.80,56.17,0.00 
20.87,56.33,0.00 
20.85,56.33,0.00 
20.78,56.50,0.00 
20.80,56.50,0.00 
20.80,56.50,0.00 
20.83,56.33,0.00 
20.83,56.50,0.00 
20.80,56.50,0.00 
20.83,56.50,0.00 
20.82,56.50,0.00 
20.82,56.50,0.00 
20.82,56.50,0.00 
20.85,56.50,0.00 
20.85,56.50,0.00 
20.82,56.50,0.00 
20.80,56.50,0.00 
20.83,56.17,0.00 
20.83,56.33,0.00 
20.85,56.33,0.00 
20.83,56.67,0.00 
20.90,56.67,0.00 
20.93,57.00,0.00 
20.92,57.00,0.00 
20.93,57.00,0.00 
20.95,57.17,0.00 
20.97,57.33,0.00 
20.97,57.33,0.00 
20.93,57.33,0.00 
21.03,57.33,0.00 
21.05,57.33,0.00 
21.05,57.17,0.00 
21.03,57.17,0.00 
21.00,57.17,0.00 
20.98,57.17,0.00 
21.00,57.33,0.00 
21.00,57.33,0.00 
21.05,57.17,0.00 
21.05,57.17,0.00 
21.08,56.67,0.00 
