20:37,23.22,61.33,0.00 
20:38,23.28,61.33,0.00 
20:41,23.65,60.33,0.00 
20:44,23.73,59.67,0.00 
20:45,23.75,59.67,0.00 
20:46,23.73,59.50,0.00 
20:47,23.63,59.50,0.00 
20:48,23.67,59.50,0.00 
20:49,23.57,59.67,0.00 
20:50,23.62,59.67,0.00 
20:51,23.57,59.33,0.00 
20:52,23.67,59.83,0.00 
20:53,23.73,59.67,0.00 
20:54,23.80,59.50,0.00 
20:55,23.72,59.33,0.00 
20:56,23.77,59.33,0.00 
20:57,23.75,59.67,0.00 
20:58,23.73,59.50,0.00 
20:59,23.80,59.50,0.00 
21:0,23.75,59.50,0.00 
21:1,23.72,59.33,0.00 
21:2,23.78,59.33,0.00 
21:3,23.85,59.33,0.00 
21:4,23.77,59.33,0.00 
21:5,23.80,59.33,0.00 
21:6,23.83,59.33,0.00 
21:7,23.82,59.33,0.00 
21:8,23.75,59.17,0.00 
21:9,23.73,59.33,0.00 
21:10,23.70,59.33,0.00 
21:11,23.72,59.33,0.00 
21:12,23.68,59.00,0.00 
21:13,23.73,59.33,0.00 
21:14,23.73,59.33,0.00 
21:15,23.77,59.00,0.00 
21:16,23.63,59.17,0.00 
21:17,23.63,59.50,0.00 
21:18,23.63,59.17,0.00 
21:19,23.60,59.00,0.00 
21:20,23.57,59.00,0.00 
21:21,23.57,59.00,0.00 
21:22,23.57,59.33,0.00 
21:23,23.52,59.33,0.00 
21:24,23.50,59.33,0.00 
21:25,23.53,59.17,0.00 
21:26,23.57,59.17,0.00 
21:27,23.58,59.17,0.00 
21:28,23.57,59.33,0.00 
21:29,23.55,59.67,0.00 
21:30,23.62,59.17,0.00 
21:31,23.63,59.50,0.00 
21:32,23.62,59.50,0.00 
21:33,23.58,59.50,0.00 
21:34,23.57,59.50,0.00 
21:35,23.55,59.50,0.00 
21:36,23.52,59.50,0.00 
21:37,23.52,59.50,0.00 
21:38,23.48,59.50,0.00 
21:39,23.48,59.50,0.00 
21:40,23.48,59.17,0.00 
21:41,23.45,59.33,0.00 
21:42,23.42,59.67,0.00 
21:43,23.47,59.50,0.00 
21:44,23.42,59.67,0.00 
21:45,23.43,59.50,0.00 
21:46,23.42,59.50,0.00 
21:47,23.40,59.33,0.00 
21:48,23.35,59.50,0.00 
21:49,23.40,59.33,0.00 
21:50,23.37,59.00,0.00 
21:51,23.35,58.83,0.00 
21:52,23.37,59.33,0.00 
